Series Description,"Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 72 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
2018-02,4.99,2.38,5.94,3864421.47,1024906.24,2839515.23,3824709.09,20131.2,1596926.18,1576794.97,20131.2,535240.67,535240.67,443862.69,1178839.9,34380.36,35459.31,35459.31,976924.33,8414.95,875047.7,866632.76,8414.95,25221.48,25221.48,57298.47,19356.67,19356.67,2847784.77,11716.25,721878.47,710162.22,11716.25,510019.19,510019.19,386564.22,1178839.9,34380.36,16102.63,16102.63,ND,ND,16016.84,2027.9,13988.94,-14867.11,-18659.38,-18261.47,-3159.26,-3159.26,1482.44,6171.46,-254.14,-448.23,-448.23,-19215.26,-17546.13,-17673.13,-679.15,-679.15,-596.5,-393.47,-393.47,4348.15,-524.92,-1113.25,-588.33,-524.92,-2480.1,-2480.1,2078.94,6171.46,-254.14,-54.75,-54.75,ND,ND,4.74,4.75,4.74,10.22,13.63,15.32,ND,ND,ND
2018-03,3.85,3.95,3.81,3876813.73,1028277.72,2848536.01,3819914.41,19468.03,1593139.05,1573671.02,19468.03,530130.08,530130.08,445544.67,1181632.87,34242.22,35225.53,35225.53,971522.44,8387.49,870578.48,862190.99,8387.49,24552.22,24552.22,57205.3,19186.44,19186.44,2848391.97,11080.54,722560.57,711480.02,11080.54,505577.86,505577.86,388339.36,1181632.87,34242.22,16039.09,16039.09,1523343.76,1105015.21,12392.26,3371.48,9020.78,-4794.68,-3787.13,-3123.96,-5110.59,-5110.59,1681.98,2792.97,-138.13,-233.77,-233.77,-5401.88,-4469.23,-4441.76,-669.26,-669.26,-93.17,-170.23,-170.23,607.2,-635.71,682.1,1317.81,-635.71,-4441.33,-4441.33,1775.14,2792.97,-138.13,-63.54,-63.54,11482.76,1007.78,ND,ND,ND,ND,ND,ND,66.46,5.24,30471.66
2018-04,4.33,2.71,4.92,3885882.28,1025667.68,2860214.6,3829112.65,11124.77,1593769.71,1582644.93,11124.77,531549.06,531549.06,450831.68,1183754.26,33985.5,35222.44,35222.44,969557.88,206.75,868820.53,868613.78,206.75,24404.44,24404.44,57127.34,19205.57,19205.57,2859554.77,10918.02,724949.18,714031.16,10918.02,507144.62,507144.62,393704.34,1183754.26,33985.5,16016.87,16016.87,ND,ND,13998.18,2319.59,11678.59,14127.87,5560.29,8973.92,1418.98,1418.98,5287.02,2121.39,-256.72,-3.09,-3.09,2965.07,3171.68,6422.79,-147.78,-147.78,-77.97,19.13,19.13,11162.8,-162.52,2388.61,2551.13,-162.52,1566.76,1566.76,5364.98,2121.39,-256.72,-22.22,-22.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05,5.71,5.66,5.73,3902729.67,1028858,2873871.67,3855427.9,10857.13,1607781.16,1596924.03,10857.13,533034.28,533034.28,457553.16,1188002.66,33672.07,35384.56,35384.56,983204.01,206.75,881408.98,881202.23,206.75,24280.87,24280.87,58122.83,19391.34,19391.34,2872223.89,10650.38,726372.18,715721.8,10650.38,508753.41,508753.41,399430.34,1188002.66,33672.07,15993.22,15993.22,ND,ND,18497.72,4840.65,13657.07,27965.57,15661.77,14279.1,1485.22,1485.22,6721.48,4248.41,-313.43,162.12,162.12,15296.45,14238.77,12588.45,-123.58,-123.58,995.49,185.77,185.77,12669.12,-267.64,1423,1690.65,-267.64,1608.8,1608.8,5725.99,4248.41,-313.43,-23.64,-23.64,ND,ND,4.95,4.99,5.05,10.31,14.14,15.54,ND,ND,ND
2018-06,-1.08,-4.63,0.2,3901812.32,1023569.75,2878242.58,3858160.05,6820.94,1606675.96,1599855.02,6820.94,531176,531176,459951.07,1191632.27,33333.35,35391.4,35391.4,983647.68,206.75,881662.77,881456.01,206.75,24128.69,24128.69,58439.62,19416.6,19416.6,2874512.36,6614.18,725013.19,718399,6614.18,507047.32,507047.32,401511.45,1191632.27,33333.35,15974.79,15974.79,1530756.57,1115603.79,-3500.3,-3971.2,470.91,149.2,-3688.15,2930.99,-1858.28,-1858.28,2397.91,3629.61,-338.72,6.84,6.84,1760.73,1570.84,253.79,-152.18,-152.18,316.8,25.27,25.27,-1611.53,-7936.2,-5258.99,2677.2,-7936.2,-1706.1,-1706.1,2081.11,3629.61,-338.72,-18.43,-18.43,2470.93,2229.53,ND,ND,ND,ND,ND,ND,66.49,6.16,29805.2
2018-07,4.59,3.5,4.98,3924347.42,1034154.52,2890192.9,3878878.2,6473.52,1618500.75,1612027.22,6473.52,532785.55,532785.55,464923.74,1194303.08,32951.93,35413.16,35413.16,993340.48,45.32,890820.9,890775.58,45.32,23921.26,23921.26,59138.84,19459.49,19459.49,2885537.71,6428.2,727679.85,721251.65,6428.2,508864.29,508864.29,405784.9,1194303.08,32951.93,15953.67,15953.67,ND,ND,14935.1,2984.77,11950.33,13118.15,4224.79,4572.21,1609.54,1609.54,4972.67,2670.81,-381.42,21.76,21.76,2092.8,1558.13,1719.56,-207.43,-207.43,699.22,42.88,42.88,11025.35,-185.98,2666.66,2852.64,-185.98,1816.97,1816.97,4273.45,2670.81,-381.42,-21.12,-21.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-08,5.73,7.23,5.2,3943096,1040384.56,2902711.44,3920391.49,6367.21,1633981.64,1627614.42,6367.21,534599.93,534599.93,470074.15,1213513.77,32576.37,35645.63,35645.63,1005311.16,44.11,902589.52,902545.41,44.11,23704.03,23704.03,59412.66,19604.95,19604.95,2915080.33,6323.1,731392.12,725069.02,6323.1,510895.91,510895.91,410661.49,1213513.77,32576.37,16040.68,16040.68,ND,ND,18748.58,6230.04,12518.54,41513.29,15480.89,15587.2,1814.39,1814.39,5150.41,19210.69,-375.56,232.47,232.47,11970.68,11768.62,11769.83,-217.23,-217.23,273.82,145.46,145.46,29542.61,-105.1,3712.27,3817.37,-105.1,2031.62,2031.62,4876.59,19210.69,-375.56,87.01,87.01,ND,ND,5.19,4.96,5.05,10.08,14.38,16.46,ND,ND,ND
2018-09,3.83,2.55,4.29,3955676.14,1042592.02,2913084.12,3934567.75,6255.73,1637084.69,1630828.96,6255.73,532619.57,532619.57,472643.99,1224370.52,32204.23,35644.76,35644.76,1003381.13,42.95,900464.9,900421.96,42.95,23485.85,23485.85,59861.44,19568.93,19568.93,2931186.62,6212.78,736619.78,730407,6212.78,509133.72,509133.72,412782.55,1224370.52,32204.23,16075.83,16075.83,1560681.66,1131411.1,12580.14,2207.46,10372.68,14176.27,3103.05,3214.53,-1980.37,-1980.37,2569.84,10856.76,-372.15,-0.87,-0.87,-1930.03,-2124.62,-2123.45,-218.18,-218.18,448.78,-36.02,-36.02,16106.3,-110.32,5227.67,5337.98,-110.32,-1762.18,-1762.18,2121.06,10856.76,-372.15,35.14,35.14,9975.03,5269.1,ND,ND,ND,ND,ND,ND,65.59,6.43,29921.27
2018-10,5.86,7.95,5.11,3974996.06,1049498.94,2925497.12,3951652.49,6002.46,1648018.61,1642016.15,6002.46,533727.07,533727.07,475315.18,1227016.62,31834.96,35740.05,35740.05,1012648.15,41.74,909122.55,909080.81,41.74,23597.53,23597.53,60233.37,19694.7,19694.7,2939004.34,5960.72,738896.06,732935.34,5960.72,510129.54,510129.54,415081.81,1227016.62,31834.96,16045.34,16045.34,ND,ND,19319.91,6906.91,12413,17084.74,10933.92,11187.19,1107.5,1107.5,2671.19,2646.1,-369.27,95.28,95.28,9267.02,8657.65,8658.86,111.68,111.68,371.93,125.77,125.77,7817.71,-252.07,2276.27,2528.34,-252.07,995.82,995.82,2299.27,2646.1,-369.27,-30.48,-30.48,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-11,5.15,4.09,5.53,3992039.65,1053071.8,2938967.84,3977390.1,5749.03,1666729.9,1660980.86,5749.03,533536.4,533536.4,478084.83,1231348.33,31601.66,36088.98,36088.98,1033468.22,40.57,928639.7,928599.13,40.57,23650.62,23650.62,61084.81,20093.08,20093.08,2943921.87,5708.46,738090.2,732381.74,5708.46,509885.78,509885.78,417000.02,1231348.33,31601.66,15995.89,15995.89,ND,ND,17043.59,3572.87,13470.72,25737.61,18711.28,18964.71,-190.67,-190.67,2769.66,4331.7,-233.3,348.93,348.93,20820.07,19517.15,19518.31,53.1,53.1,851.45,398.38,398.38,4917.53,-252.26,-805.86,-553.6,-252.26,-243.77,-243.77,1918.21,4331.7,-233.3,-49.45,-49.45,ND,ND,5.63,5.36,5.29,10.65,14.73,16.86,ND,ND,ND
2018-12,4.51,0.88,5.81,4007041.89,1053847.41,2953194.48,4007041.89,5487.2,1687437.15,1681949.95,5487.2,534366.91,534366.91,481204.97,1236272.45,31275.42,36485,36485,1053847.41,38.8,947243.76,947204.96,38.8,23708.48,23708.48,62375.18,20520,20520,2953194.48,5448.4,740193.39,734744.99,5448.4,510658.43,510658.43,418829.79,1236272.45,31275.42,15965,15965,1566903.43,1139608.35,15002.24,775.61,14226.63,29651.8,20707.25,20969.08,830.51,830.51,3120.13,4924.12,-326.24,396.02,396.02,20379.19,18604.06,18605.83,57.86,57.86,1290.36,426.92,426.92,9272.6,-260.06,2103.19,2363.25,-260.06,772.65,772.65,1829.77,4924.12,-326.24,-30.89,-30.89,2073.92,2732.42,ND,ND,ND,ND,ND,ND,66.49,6.7,30493.73
2019-01,6.07,8.31,5.27,4027315.66,1061144.22,2966171.44,4016496.85,5226.17,1671715.49,1666489.31,5226.17,533291.2,533291.2,481454.25,1262988.26,30963.7,36083.95,36083.95,1032528.33,25.81,927438.09,927412.29,25.81,23112.82,23112.82,61961.9,20015.53,20015.53,2983968.52,5200.37,744277.39,739077.03,5200.37,510178.38,510178.38,419492.36,1262988.26,30963.7,16068.43,16068.43,ND,ND,20273.77,7296.81,12976.96,9454.96,-15721.66,-15460.63,-1075.71,-1075.71,249.29,26715.81,-311.72,-401.05,-401.05,-21319.08,-19805.66,-19792.67,-595.66,-595.66,-413.28,-504.47,-504.47,30774.04,-248.04,4084,4332.04,-248.04,-480.05,-480.05,662.57,26715.81,-311.72,103.43,103.43,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-02,4.05,2.63,4.56,4040923.66,1063470.89,2977452.77,4000418.01,4990.44,1655238.11,1650247.67,4990.44,530017.89,530017.89,480157.91,1268730.51,30698.47,35575.12,35575.12,1014592.68,13.56,911060.11,911046.55,13.56,22527.33,22527.33,61443.24,19562,19562,2985825.32,4976.88,744178,739201.12,4976.88,507490.56,507490.56,418714.66,1268730.51,30698.47,16013.12,16013.12,ND,ND,13608,2326.67,11281.33,-16078.85,-16477.37,-16241.65,-3273.31,-3273.31,-1296.35,5742.25,-265.23,-508.83,-508.83,-17935.65,-16377.98,-16365.73,-585.48,-585.48,-518.65,-453.53,-453.53,1856.8,-223.48,-99.39,124.09,-223.48,-2687.83,-2687.83,-777.69,5742.25,-265.23,-55.3,-55.3,ND,ND,5.46,5.24,5.5,10.36,15.09,16.91,ND,ND,ND
2019-03,3.7,0.66,4.79,4053382.17,1064054.17,2989327.99,3994491.98,4731.99,1649257.98,1644526,4731.99,529386.02,529386.02,480787.97,1269571.44,30279.74,35208.83,35208.83,1005265.95,0.75,902453.74,902452.99,0.75,21954.09,21954.09,61591.45,19266.66,19266.66,2989226.03,4731.24,746804.24,742073,4731.24,507431.93,507431.93,419196.52,1269571.44,30279.74,15942.18,15942.18,1597654.09,1144166.46,12458.51,583.29,11875.22,-5926.03,-5980.13,-5721.67,-631.87,-631.87,630.06,840.92,-418.73,-366.29,-366.29,-9326.74,-8606.37,-8593.56,-573.24,-573.24,148.21,-295.34,-295.34,3400.71,-245.65,2626.24,2871.89,-245.65,-58.63,-58.63,481.85,840.92,-418.73,-70.95,-70.95,10250.22,1519.37,ND,ND,ND,ND,ND,ND,66.47,6.48,30865.42
2019-04,5.78,10.27,4.17,4072889.44,1073164.04,2999725.39,4013783.79,4521.14,1664124.31,1659603.17,4521.14,530645.28,530645.28,483632.3,1270367.83,29895.11,35118.96,35118.96,1014186.16,0,910817.56,910817.56,0,22564.86,22564.86,61600.23,19203.51,19203.51,2999597.63,4521.14,753306.75,748785.6,4521.14,508080.42,508080.42,422032.08,1270367.83,29895.11,15915.45,15915.45,ND,ND,19507.27,9109.87,10397.4,19291.81,14866.33,15077.17,1259.26,1259.26,2844.33,796.4,-384.63,-89.88,-89.88,8920.21,8363.82,8364.57,610.76,610.76,8.77,-63.14,-63.14,10371.6,-210.09,6502.51,6712.6,-210.09,648.5,648.5,2835.56,796.4,-384.63,-26.73,-26.73,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-05,3.86,2.56,4.32,4085975.56,1075450.22,3010525.34,4038925.35,4305.88,1681512.45,1677206.56,4305.88,533584.96,533584.96,483653.81,1275408.27,29576.13,35189.73,35189.73,1028654.67,0,923503.74,923503.74,0,23179.45,23179.45,62672.99,19298.49,19298.49,3010270.68,4305.88,758008.71,753702.82,4305.88,510405.51,510405.51,420980.82,1275408.27,29576.13,15891.24,15891.24,ND,ND,13086.12,2286.17,10799.95,25141.56,17388.14,17603.4,2939.69,2939.69,21.51,5040.43,-318.98,70.77,70.77,14468.51,12686.18,12686.18,614.6,614.6,1072.76,94.98,94.98,10673.05,-215.26,4701.96,4917.22,-215.26,2325.09,2325.09,-1051.25,5040.43,-318.98,-24.2,-24.2,ND,ND,5.31,5.36,5.35,10.63,15.13,17.14,ND,ND,ND
2019-06,2.37,-6,5.36,4094055.62,1070075.23,3023980.39,4052032.53,4098.9,1688456.94,1684358.05,4098.9,533335.5,533335.5,487435.89,1278347.22,29330.42,35126.55,35126.55,1030557.28,0,924599.04,924599.04,0,23768.9,23768.9,62933.79,19255.54,19255.54,3021475.26,4098.9,763857.9,759759,4098.9,509566.61,509566.61,424502.1,1278347.22,29330.42,15871.01,15871.01,1603292.9,1159949.94,8080.07,-5374.99,13455.05,13107.19,6944.5,7151.48,-249.46,-249.46,3782.08,2938.95,-245.7,-63.18,-63.18,1902.6,1095.3,1095.3,589.44,589.44,260.8,-42.94,-42.94,11204.58,-206.99,5849.19,6056.18,-206.99,-838.9,-838.9,3521.28,2938.95,-245.7,-20.24,-20.24,1879.6,5261.16,ND,ND,ND,ND,ND,ND,66.49,6.68,31170.6
2019-07,6.82,12.86,4.68,4117320.99,1081546.51,3035774.48,4073451.24,3906.35,1704190.14,1700283.79,3906.35,535147.74,535147.74,488552.5,1281404.35,29050.34,35106.17,35106.17,1041201.99,0,934497,934497,0,23534.2,23534.2,63910.09,19260.7,19260.7,3032249.26,3906.35,769693.15,765786.79,3906.35,511613.53,511613.53,424642.41,1281404.35,29050.34,15845.48,15845.48,ND,ND,23265.37,11471.28,11794.09,21418.71,15733.2,15925.74,1812.23,1812.23,1116.61,3057.14,-280.09,-20.38,-20.38,10644.71,9897.96,9897.96,-234.69,-234.69,976.3,5.15,5.15,10774,-192.54,5835.24,6027.79,-192.54,2046.92,2046.92,140.31,3057.14,-280.09,-25.53,-25.53,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-08,4.19,1.63,5.1,4131689.67,1083018.72,3048670.95,4109817.37,3715.14,1717757.41,1714042.27,3715.14,536207.06,536207.06,491738.01,1300141.82,28725.37,35247.69,35247.69,1047962.57,0,941428.41,941428.41,0,23272.5,23272.5,63939.73,19321.93,19321.93,3061854.8,3715.14,776329,772613.86,3715.14,512934.56,512934.56,427798.27,1300141.82,28725.37,15925.76,15925.76,ND,ND,14368.69,1472.21,12896.47,36366.12,13567.27,13758.48,1059.33,1059.33,3185.5,18737.47,-324.96,141.52,141.52,6760.58,6931.41,6931.41,-261.7,-261.7,29.64,61.23,61.23,29605.54,-191.21,6635.85,6827.07,-191.21,1321.03,1321.03,3155.86,18737.47,-324.96,80.29,80.29,ND,ND,5.56,5.27,5.27,10.07,15.1,16.97,ND,ND,ND
2019-09,3.66,0.14,4.91,4144277.53,1083144.92,3061132.61,4124126.47,3532.37,1719445.32,1715912.94,3532.37,536136.36,536136.36,493927.38,1310987.57,28426.97,35202.88,35202.88,1044037.46,0,937116.97,937116.97,0,23383.45,23383.45,64288.41,19248.64,19248.64,3080089.01,3532.37,782328.35,778795.98,3532.37,512752.91,512752.91,429638.97,1310987.57,28426.97,15954.24,15954.24,1635131.96,1175435.26,12587.86,126.2,12461.66,14309.1,1687.91,1870.67,-70.7,-70.7,2189.37,10845.75,-298.41,-44.81,-44.81,-3925.11,-4311.44,-4311.44,110.95,110.95,348.68,-73.29,-73.29,18234.21,-182.77,5999.35,6182.11,-182.77,-181.65,-181.65,1840.69,10845.75,-298.41,28.48,28.48,10613.02,5161.77,ND,ND,ND,ND,ND,ND,66.5,6.37,31514.06
2019-10,5.25,3.84,5.74,4162392.16,1086613.01,3075779.15,4139126.09,3388.32,1730663.34,1727275.02,3388.32,536396.05,536396.05,494493.73,1314296.4,28050.62,35225.95,35225.95,1049748.58,0,943340.09,943340.09,0,22881.59,22881.59,64220.37,19306.53,19306.53,3089377.51,3388.32,787323.25,783934.93,3388.32,513514.46,513514.46,430273.36,1314296.4,28050.62,15919.42,15919.42,ND,ND,18114.63,3468.09,14646.54,14999.62,11218.03,11362.08,259.69,259.69,566.35,3308.83,-376.34,23.07,23.07,5711.12,6223.12,6223.12,-501.86,-501.86,-68.03,57.89,57.89,9288.51,-144.05,4994.91,5138.96,-144.05,761.55,761.55,634.39,3308.83,-376.34,-34.82,-34.82,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11,0.63,-10.17,4.45,4164585.54,1077404.21,3087181.32,4151290.9,3251.12,1742366.54,1739115.42,3251.12,536081.74,536081.74,493432.79,1316158.86,27748.07,35502.9,35502.9,1058840.61,0,952594.54,952594.54,0,22364.52,22364.52,64248.97,19632.58,19632.58,3092450.28,3251.12,789771.99,786520.87,3251.12,513717.22,513717.22,429183.81,1316158.86,27748.07,15870.33,15870.33,ND,ND,2193.37,-9208.8,11402.18,12164.8,11703.2,11840.4,-314.31,-314.31,-1060.94,1862.45,-302.56,276.96,276.96,9092.04,9254.46,9254.46,-517.07,-517.07,28.6,326.05,326.05,3072.77,-137.2,2448.74,2585.94,-137.2,202.76,202.76,-1089.54,1862.45,-302.56,-49.09,-49.09,ND,ND,5.11,5.37,5.45,10.21,14.87,16.88,ND,ND,ND
2019-12,7.95,16.24,5.06,4192191.33,1091988.87,3100202.46,4192191.33,3110.2,1774082.13,1770971.94,3110.2,537731.75,537731.75,498034.03,1319245.46,27271.97,35826,35826,1091988.87,0,983596.95,983596.95,0,21853.06,21853.06,66547.86,19991,19991,3100202.46,3110.2,790485.18,787374.98,3110.2,515878.69,515878.69,431486.16,1319245.46,27271.97,15835,15835,1637880.71,1184141.5,27605.8,14584.66,13021.14,40900.44,31715.59,31856.52,1650.01,1650.01,4601.24,3086.6,-476.1,323.09,323.09,33148.25,31002.41,31002.41,-511.46,-511.46,2298.89,358.42,358.42,7752.18,-140.93,713.19,854.11,-140.93,2161.48,2161.48,2302.35,3086.6,-476.1,-35.33,-35.33,916.25,2902.08,ND,ND,ND,ND,ND,ND,66.65,6.11,31692.14
2020-01,4.43,4.73,4.32,4207664.02,1096296.61,3111367.41,4194691.23,2998.21,1754062.44,1751064.23,2998.21,535220.07,535220.07,497225.68,1345649.32,27052.62,35481.1,35481.1,1065744.19,0,960016.03,960016.03,0,20919.6,20919.6,65271.52,19537.04,19537.04,3128947.04,2998.21,794046.42,791048.21,2998.21,514300.47,514300.47,431954.16,1345649.32,27052.62,15944.06,15944.06,ND,ND,15472.68,4307.74,11164.94,2499.9,-20019.69,-19907.7,-2511.68,-2511.68,-808.34,26403.86,-219.35,-344.9,-344.9,-26244.67,-23580.93,-23580.93,-933.45,-933.45,-1276.34,-453.96,-453.96,28744.57,-111.99,3561.24,3673.22,-111.99,-1578.23,-1578.23,468,26403.86,-219.35,109.06,109.06,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02,3.88,4.14,3.79,4221266.64,1100075.81,3121190.83,4179979.89,2894.24,1739727.38,1736833.14,2894.24,531076.43,531076.43,496361.8,1350963.32,26800.68,35050.28,35050.28,1050486.13,0,946102.43,946102.43,0,19995.42,19995.42,65239.81,19148.47,19148.47,3129493.76,2894.24,793624.96,790730.71,2894.24,511081.01,511081.01,431121.99,1350963.32,26800.68,15901.81,15901.81,ND,ND,13602.62,3779.2,9823.42,-14711.34,-14335.06,-14231.09,-4143.64,-4143.64,-863.89,5314,-251.93,-430.82,-430.82,-15258.06,-13913.6,-13913.6,-924.18,-924.18,-31.71,-388.57,-388.57,546.73,-103.97,-421.46,-317.49,-103.97,-3219.46,-3219.46,-832.18,5314,-251.93,-42.25,-42.25,ND,ND,5.38,5.15,5.29,9.63,15.09,16.61,ND,ND,ND
2020-03,-5.05,-24.24,1.71,4208198.41,1082553.2,3125645.21,4147827.87,2783.43,1712659.43,1709876.01,2783.43,528538.18,528538.18,495196.85,1350598.17,26126.42,34708.82,34708.82,1022009.88,0,919120.99,919120.99,0,19099.47,19099.47,64923.12,18866.3,18866.3,3125817.98,2783.43,793538.44,790755.02,2783.43,509438.7,509438.7,430273.73,1350598.17,26126.42,15842.52,15842.52,1671968.78,1183903.74,-17768.23,-22222.61,4454.38,-36852.03,-31767.95,-31657.13,-2538.25,-2538.25,-1164.95,-365.15,-674.26,-341.46,-341.46,-33176.25,-31681.44,-31681.44,-895.95,-895.95,-316.69,-282.17,-282.17,-3675.78,-110.82,-86.51,24.3,-110.82,-1642.31,-1642.31,-848.26,-365.15,-674.26,-59.29,-59.29,11362.69,-79.26,ND,ND,ND,ND,ND,ND,67.51,6.13,32723.94
